"units","brand","flavor","grain","promo","ad","volume","price"
3,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,4.59
7,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",1,"NONE",1.03,2.5
14,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",1,"NONE",1.03,2.61
2,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.99
1,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",1,"NONE",1.03,2.5
17,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.79
9,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.29
15,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",1,"NONE",1.03,2.5
1,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.97
4,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.69
10,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.89
1,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.03,3.36
1,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1,4.49
1,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1,3.59
1,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"A",1,4.59
3,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1,3.99
6,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"A",1,3.88
2,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1,3.93
10,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"B",1,2
1,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1,3.69
1,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1,3.62
3,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.27,3.59
1,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.27,5.29
5,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.69,3.79
2,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.69,2.98
6,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"B",0.69,2.25
1,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"NONE",0.69,1.67
5,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.69,3.36
3,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.69,3.69
2,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.69,2.9
1,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"B",0.69,3.99
3,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.69,3.99
2,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.94,3.99
9,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.94,3.39
14,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.94,3.28
3,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.94,3.25
3,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.94,3.89
1,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.94,3.57
20,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"A",0.94,3.69
6,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"A",0.94,2.07
4,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"B",0.94,2.34
12,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.94,3.45
21,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.94,3.69
7,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.94,2.99
3,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"B",1.09,4.29
9,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.09,3.19
13,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.09,3.49
6,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.09,2.83
3,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.09,4.29
7,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.44,3.19
4,"KELLOGGS CORN POPS","REGULAR","CORN",0,"A",0.06,0.5
1,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",0,"NONE",0.95,3.68
24,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",1,"B",0.95,3.49
16,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",1,"A",0.95,2.62
2,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",0,"NONE",0.95,4.09
8,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",1,"NONE",0.95,2.5
8,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",0,"NONE",0.95,3.79
15,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",1,"B",0.95,3.61
2,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",0,"A",0.95,4.09
3,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",0,"NONE",0.95,5.19
5,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",1,"NONE",0.95,3.99
2,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",0,"NONE",0.95,4.15
5,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",0,"NONE",0.95,3.78
3,"KELLOGGS SMART START","TOASTED","WHOLE GRAIN OAT",0,"NONE",0.95,4.59
1,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"NONE",0.94,2.5
3,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",1,"NONE",0.95,2.83
5,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",0,"NONE",0.95,3.69
5,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",0,"NONE",0.95,3.49
7,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",1,"NONE",0.95,3.47
7,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",1,"NONE",0.95,3.99
8,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",1,"NONE",0.95,4.02
3,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",1,"NONE",0.95,2.5
2,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",0,"NONE",0.95,4.22
2,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",1,"A",0.95,2.5
8,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",1,"B",0.95,2.5
2,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",0,"NONE",0.95,3.49
4,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",1,"NONE",0.95,3.72
6,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",0,"NONE",0.95,3.54
2,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",0,"NONE",0.95,4.69
1,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",0,"NONE",0.95,4.58
1,"KELLOGGS SMART START","BROWN SUGAR MAPLE","WHOLE GRAIN OAT",0,"NONE",0.95,4.79
8,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.12,4.49
16,"KELLOGGS RICE KRISPIES","TOASTED","RICE",1,"NONE",1.12,2.71
5,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.12,4.14
4,"KELLOGGS RICE KRISPIES","TOASTED","RICE",1,"B",1.12,3.5
11,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.12,4.49
14,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.12,4.59
13,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.12,4.78
6,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.12,4.59
10,"KELLOGGS RICE KRISPIES","TOASTED","RICE",1,"B",1.12,3.42
21,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.12,3.44
20,"KELLOGGS RICE KRISPIES","TOASTED","RICE",1,"A",1.12,2.49
25,"KELLOGGS RICE KRISPIES","TOASTED","RICE",1,"A",1.12,2.5
11,"KELLOGGS RICE KRISPIES","TOASTED","RICE",1,"NONE",1.12,3
11,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.12,5.19
13,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.12,4.25
9,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"NONE",1.56,4.41
13,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"NONE",0.16,0.55
3,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.12,4.15
5,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.12,3.69
20,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"A",1.12,2
17,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"NONE",1.12,3
15,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.12,3.36
11,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.12,3.59
12,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"B",1.12,3.59
24,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"A",1.12,2.75
17,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.12,4.69
5,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.12,4.69
3,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.12,3.69
1,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.5,3.78
10,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.5,4.29
18,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"NONE",1.5,3.99
5,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.5,3.28
11,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.5,4.55
1,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.5,3.95
3,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"NONE",1.5,4.49
4,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.5,3.99
15,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.5,3.79
26,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"A",1.5,3.34
8,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.5,4.09
5,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,3.67
6,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,3.99
1,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,4.19
16,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,3.49
5,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,3.49
2,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"B",0.88,3.71
9,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,4.59
16,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"B",0.88,3.32
6,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"NONE",0.88,2.98
10,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,5.19
3,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,4.85
14,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,3.69
14,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"NONE",0.88,2.98
15,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,4.29
8,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"NONE",0.88,3
5,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.88,4.79
4,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"A",0.88,3.99
11,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,3.89
16,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"A",1.06,3.99
7,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,3.39
19,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"NONE",1.06,2.63
15,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,3.49
6,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,3.43
15,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"B",1.06,3.66
6,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,3.49
14,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,2.99
7,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,4.79
6,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,4.08
10,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,4.08
17,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"A",1.06,4.69
11,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.06,3.49
17,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"NONE",1.44,2.79
16,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,3.19
1,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,4.45
2,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,5.19
12,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,4.79
3,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,3.79
4,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,5.69
3,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,3.99
12,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"NONE",1.44,3.27
20,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"NONE",1.44,2.52
13,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,3.89
3,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,3.33
12,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,4.45
6,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,4.45
11,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.44,5.29
1,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,3.19
6,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,3.09
16,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,2.5
27,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,2.79
26,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,2.61
10,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,2.85
6,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,3.09
1,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,3.99
7,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,3.39
1,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.56,3.39
5,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"B",0.75,4.25
3,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"B",0.75,4.19
15,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,5.09
11,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,3.49
10,"KELLOGGS RICE KRISPIES","TOASTED","RICE",1,"NONE",0.75,3.39
4,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,4.49
20,"KELLOGGS RICE KRISPIES","TOASTED","RICE",1,"A",0.75,3.18
14,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,3
25,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,3.29
24,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,3.69
7,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,3.99
10,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,3.69
12,"KELLOGGS RICE KRISPIES","TOASTED","RICE",1,"NONE",0.75,2.5
9,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,4.69
8,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",0.75,3.22
1,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.38,4.26
2,"KELLOGGS FROSTED MINI WHEATS","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT",0,"NONE",1.38,4.29
1,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"B",1.23,2.5
1,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",0.68,2.99
3,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"NONE",1.94,3.88
7,"KELLOGGS FROSTED MINI WHEATS","REGULAR","WHOLE GRAIN WHEAT",1,"NONE",1.5,3.99
10,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.93,3.49
3,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"NONE",0.93,2.44
15,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.78,2.99
3,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.78,3.84
10,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.78,4.29
1,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.78,3.27
1,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.78,3.99
1,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.78,4.59
9,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",0.78,2.99
13,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",0.78,2.53
2,"KELLOGGS CORN POPS","REGULAR","CORN",1,"B",0.78,3
12,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.78,3.88
3,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.07,4.39
11,"KELLOGGS CORN POPS","REGULAR","CORN",1,"A",1.07,3.67
24,"KELLOGGS CORN POPS","REGULAR","CORN",1,"A",1.07,3
2,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.07,4.48
1,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.07,4.19
10,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.07,3.49
2,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.07,5.49
2,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.07,3.99
8,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.07,4.89
3,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.07,3.69
6,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",1.34,5.49
4,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.76,3.78
27,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"B",0.76,2.53
2,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"A",0.76,3.99
2,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.76,4.49
17,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"B",1.06,3.87
4,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.06,5.39
1,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.06,5.19
9,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.06,3.15
3,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.06,4.4
9,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.06,3.99
8,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"NONE",1.06,3.12
4,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.36,4.89
1,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"B",0.54,3.49
6,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.54,3.99
2,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",1.72,4.64
12,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"A",1.72,3.5
4,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.54,3.79
6,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.54,2.98
2,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.54,3.29
10,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"NONE",0.76,2.5
4,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.76,3.49
2,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.76,2.69
11,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",0.76,3.99
9,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.06,3.49
8,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"NONE",1.06,3.29
5,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.06,4.49
22,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"B",1.06,2.9
3,"KELLOGGS RICE KRISPIES","TOASTED","RICE",0,"NONE",1.5,6.42
13,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"NONE",0.09,1
2,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.09,0.66
6,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.09,1
2,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.09,1
4,"KELLOGGS CORN POPS","REGULAR","CORN",0,"A",0.09,0.99
2,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.09,1
9,"KELLOGGS CORN POPS","REGULAR","CORN",1,"NONE",0.09,1
5,"KELLOGGS CORN POPS","REGULAR","CORN",0,"NONE",0.09,1.19
10,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"B",0.13,1
11,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",1,"NONE",0.13,0.5
5,"KELLOGGS FROSTED FLAKES","REGULAR","CORN",0,"NONE",0.13,0.99
4,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.79,3.46
10,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.79,3.69
2,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.79,4.29
4,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",0.79,3.77
11,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",0.91,2.77
11,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3.49
2,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3.49
16,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3.69
11,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3
17,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3.35
20,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",0.91,1.67
14,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3.88
7,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3.19
14,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3.19
2,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3.11
